,ds,yhat,yhat_lower,yhat_upper
1238,2021-05-23,43112.493461040554,37922.60107075325,48849.099652985635
1239,2021-05-24,42948.50848070575,37832.111263272556,48246.880968941354
1240,2021-05-25,42718.483281623856,37361.6549454716,47846.81471694639
1241,2021-05-26,42618.14581549034,36846.89252051182,47835.72218492598
1242,2021-05-27,42425.06648259683,37497.41778864338,48059.22021068087
1243,2021-05-28,42388.01436007863,37164.43312045443,47650.50489311489
1244,2021-05-29,42303.612130768524,37047.29457659272,47550.70023319308
1245,2021-05-30,42168.609063024705,36937.26417609209,47515.26868869881
1246,2021-05-31,42130.91645317753,36842.52860702675,47085.001484702865
1247,2021-06-01,42028.65916454902,36392.3855910518,47604.787411558835
1248,2021-06-02,42055.33447184542,36811.81718625304,47498.624454399105
1249,2021-06-03,41986.38262814742,36877.20014325598,47260.7424208924
1250,2021-06-04,42068.58421530723,36329.06471246537,47485.74640437932
1251,2021-06-05,42096.75134137065,36867.01528766503,47408.26975655552
1252,2021-06-06,42066.03136097249,36916.00250320741,47505.4221018329
1253,2021-06-07,42122.96702783207,36709.639999165534,47442.31348295907
1254,2021-06-08,42104.56638935902,36416.19819641158,47422.09886934908
1255,2021-06-09,42203.47348811939,36472.845721445556,47225.99473764402
1256,2021-06-10,42194.54431950046,36656.52168068919,47285.10778154801
1257,2021-06-11,42324.243305843615,36785.996806718256,47733.707713727024
1258,2021-06-12,42387.32770428234,36859.15092986722,48154.63886517099
1259,2021-06-13,42379.13911488569,36953.577344741796,47779.96750711171
1260,2021-06-14,42446.64660543844,37229.876008386724,47853.902053918784
1261,2021-06-15,42427.49546367391,37059.23983091181,48050.71517621394
1262,2021-06-16,42515.15341139944,37142.42784753054,48052.210075455056
1263,2021-06-17,42485.459542641176,37340.3352269779,47847.95671417975
1264,2021-06-18,42585.99207627992,37306.32043026801,47935.629363381944
1265,2021-06-19,42612.72316276096,37370.32346558307,48262.00428934687
1266,2021-06-20,42562.280702356904,37468.654556857866,48366.024624594436
1267,2021-06-21,42582.96242905765,37069.36778489902,47571.04647314583
1268,2021-06-22,42513.756936669175,36941.30372656887,47745.28134795411
1269,2021-06-23,42549.46405961477,37154.51366954044,48150.2195363088
1270,2021-06-24,42467.22034885562,36676.14756739529,47599.67808027272
1271,2021-06-25,42515.84610359346,37033.93739841305,47756.302323907636
1272,2021-06-26,42492.48245612734,37195.588231038506,47796.497493687915
1273,2021-06-27,42394.83861228677,36810.04367794857,47636.00490612498
1274,2021-06-28,42372.19453700982,36818.42192746021,47921.57236137395
1275,2021-06-29,42264.413694547045,37002.16259781401,47832.89229571203
1276,2021-06-30,42267.058096166875,36725.42357751617,47534.94574173948
1277,2021-07-01,42157.91115629906,36839.11301313025,47576.68849252276
1278,2021-07-02,42186.32451333986,36939.20197165381,47529.12321928044
1279,2021-07-03,42149.85695943564,36926.71383635849,47499.7022098749
1280,2021-07-04,42046.52519728846,36581.86422531757,47269.92792696522
1281,2021-07-05,42025.811315403174,36857.18475523796,47277.37270340391
1282,2021-07-06,41927.68119643025,36723.47504446064,47431.203993457704
1283,2021-07-07,41947.70573617063,36246.82919592063,47298.555141515615
1284,2021-07-08,41863.59003292888,36157.82047451538,46622.09298202575
1285,2021-07-09,41924.52640878993,36313.97341565183,47131.96054687037
1286,2021-07-10,41927.83916916616,36094.98177653832,47161.50900893925
1287,2021-07-11,41871.24064464573,36756.024784287896,46852.86904942312
1288,2021-07-12,41903.84330084863,36396.55451560745,47602.57326269245
1289,2021-07-13,41865.18209478737,36487.494500986104,47335.869597933306
1290,2021-07-14,41950.33898688987,36257.4324707489,47342.18433830858
1291,2021-07-15,41936.47486302503,36390.45343398696,47313.18919357374
1292,2021-07-16,42072.18487840452,36361.40136064877,47152.41762781115
1293,2021-07-17,42154.145325928774,36710.7740036597,47917.73719482199
1294,2021-07-18,42179.3718034621,36730.67924352283,47428.28504403432
1295,2021-07-19,42296.233717292125,36903.940138961356,48081.276578002195
1296,2021-07-20,42343.479558852465,37057.19432873938,47859.00030231342
1297,2021-07-21,42515.365115079905,37200.977159610586,48048.244664430305
1298,2021-07-22,42588.190096351784,37480.30771151703,47765.58110674199
1299,2021-07-23,42809.659388490654,37277.570414473725,48248.04025927469
1300,2021-07-24,42975.53717887812,37535.39096944437,48182.54859004712
1301,2021-07-25,43081.91382121805,37820.845856314874,48627.52080803636
1302,2021-07-26,43276.23050073957,38024.01569212313,48781.295622432575
1303,2021-07-27,43396.31609045499,37547.521187314225,48797.52525962237
1304,2021-07-28,43635.52823862781,38453.60038387622,49152.08779161858
1305,2021-07-29,43769.30397779834,38761.10807598973,49192.78352980029
1306,2021-07-30,44044.535798046534,38506.329070957014,49561.41778205202
1307,2021-07-31,44256.241106837726,38562.602890990485,49606.13531271136
1308,2021-08-01,44399.84455732981,39110.70036677955,49768.72967345709
1309,2021-08-02,44622.21788082725,39302.72790802874,49725.873914850796
1310,2021-08-03,44760.73115800864,39407.853232133435,50220.41221510439
1311,2021-08-04,45008.407098522315,39266.433149058845,50129.64092290996
1312,2021-08-05,45140.48315050864,39860.85541123787,50478.37302527806
1313,2021-08-06,45403.79693280033,40069.83031419233,50849.32787855166
1314,2021-08-07,45593.46249797862,39919.43744014259,50833.66955229786
1315,2021-08-08,45705.15654618757,40353.28475024095,51152.10869599045
1316,2021-08-09,45886.15893073745,39967.393491379626,51107.78613154026
1317,2021-08-10,45974.40117618175,40147.96841274104,51311.67600721925
1318,2021-08-11,46163.614456325915,40625.708339517274,51534.01610148724
1319,2021-08-12,46229.88183178285,41153.01575153849,51767.330391307245
1320,2021-08-13,46421.010323302304,41031.00181779689,51766.10942619793
1321,2021-08-14,46533.1905199462,41087.02569880152,51932.89659461495
1322,2021-08-15,46563.2631386735,40856.96428051603,51748.25522826981
1323,2021-08-16,46659.737273736464,41207.92019679262,51974.22749756652
1324,2021-08-17,46661.81454604317,41405.2060219633,52063.76419845552
1325,2021-08-18,46764.51116967298,41376.63126444301,52455.308355782225
1326,2021-08-19,46745.18337036628,41405.956786987765,52135.92305581167
1327,2021-08-20,46852.87241554054,41012.82392695719,52245.28100784719
1328,2021-08-21,46884.937666971455,41140.25997874148,52689.2791104688
1329,2021-08-22,46839.29779267298,41480.25440254687,52336.12340273526
1330,2021-08-23,46865.42558258517,41380.67028373701,52525.857220446545
1331,2021-08-24,46803.351248849154,41203.331662850425,52147.58951914192
1332,2021-08-25,46848.76684168848,41362.674763065654,52318.83800912175
1333,2021-08-26,46779.53775267389,41273.408449230985,52298.99432400781
1334,2021-08-27,46845.03800698207,41191.76192196999,51768.01992944651
1335,2021-08-28,46842.77808726856,41344.997513863185,52542.48623647805
1336,2021-08-29,46770.64563417988,41313.68192178206,52364.77291534421
1337,2021-08-30,46777.90454450481,41357.88308647673,51761.02669289994
1338,2021-08-31,46704.20728700835,41266.01009681888,52477.01187275229
1339,2021-09-01,46744.71286803126,41203.100276735684,52086.50187016877
1340,2021-09-02,46676.61608474907,41380.70042211416,51883.60630318218
1341,2021-09-03,46748.50430626212,41295.92679935804,52315.86742348112
1342,2021-09-04,46757.00994763771,41657.01833253432,52527.69519238324
1343,2021-09-05,46699.07830356598,41044.87521706219,52268.225319816695
1344,2021-09-06,46722.995502038866,40962.31889416681,52018.55125951281
1345,2021-09-07,46667.43057669811,41078.878079010065,52058.94438941099
1346,2021-09-08,46726.5832313749,41399.83115061764,51935.19614080902
1347,2021-09-09,46676.7420642461,41302.56077720643,51957.846757149324
1348,2021-09-10,46765.66863532362,41743.91352735601,52054.20055471487
1349,2021-09-11,46789.274725981195,41324.63704709401,51688.27564727938
1350,2021-09-12,46743.91170592839,41577.625254119026,52068.37611194993
1351,2021-09-13,46777.41610554658,41209.057786206125,52114.859075350236
1352,2021-09-14,46728.164839702054,41027.49830684115,52340.69884257118
1353,2021-09-15,46790.23123218217,41574.40785823383,52528.097126742796
1354,2021-09-16,46739.94632649202,41487.92241551999,51954.62410564704
1355,2021-09-17,46825.2807381361,41210.84588442219,52154.92736247952
1356,2021-09-18,46842.514427471186,41119.144641322884,52350.220152570815
1357,2021-09-19,46788.51349897507,41437.53248534771,51879.26053954683
1358,2021-09-20,46811.758471628855,41390.236237718025,52102.00078767317
1359,2021-09-21,46751.377960970676,40994.49399300794,52421.35689828567
1360,2021-09-22,46802.27955095553,41378.76205901629,51987.610445611375
1361,2021-09-23,46741.683087280595,41619.338300830685,52621.37188873594
1362,2021-09-24,46818.47248889729,41503.20019507908,51989.78808674865
1363,2021-09-25,46829.83436948119,41414.11969108343,51940.007629710635
1364,2021-09-26,46773.50353148655,41501.148414104944,52373.63915507245
1365,2021-09-27,46798.76074952919,41338.47510156192,52283.125703939266
1366,2021-09-28,46745.437741486276,41539.92210247052,52215.22022961824
1367,2021-09-29,46809.022019381766,41309.86737553965,52066.79552980874
1368,2021-09-30,46767.16769324833,41450.11197023662,52342.96595640562
1369,2021-10-01,46869.02906702159,41313.42180255899,52286.572970871544
1370,2021-10-02,46911.885937310464,41488.176404453276,52350.888470220256
1371,2021-10-03,46893.38113289299,41393.65649076956,51967.94077894687
1372,2021-10-04,46962.51602658598,41594.28727973123,52080.06268641999
1373,2021-10-05,46958.65906072309,41552.476688267496,52129.357458131846
1374,2021-10-06,47076.65994244636,41787.043639289244,52133.67127127797
1375,2021-10-07,47093.3753662683,41373.90357253727,52313.0312386792
1376,2021-10-08,47257.02271157188,41873.312238301594,52400.14155179604
1377,2021-10-09,47363.830068689385,41559.3938706065,52751.74602620695
1378,2021-10-10,47410.30242331439,41630.795988313315,53514.45817972278
1379,2021-10-11,47544.24889181991,42205.34262945178,52897.35742426694
1380,2021-10-12,47603.825102747105,42124.44483863877,52850.054511314745
1381,2021-10-13,47782.68235567128,42610.418662756274,53544.50175450438
1382,2021-10-14,47856.52834141479,42543.295698275404,53631.841345876324
1383,2021-10-15,48072.51478193736,42784.54518947021,53483.34102977871
1384,2021-10-16,48225.91927179665,42897.27905243556,53489.23339149832
1385,2021-10-17,48312.4401303332,42660.121079790995,53966.03389015723
1386,2021-10-18,48479.24822001848,43178.2791383001,53592.40724466596
1387,2021-10-19,48564.04900296079,42829.77965828543,53939.78141601182
1388,2021-10-20,48760.24578460674,43365.48575340049,54191.428100631696
1389,2021-10-21,48843.50841091445,43468.18863829205,54705.25940124132
1390,2021-10-22,49061.16244279046,43499.92542377561,54225.737263244126
1391,2021-10-23,49208.865951626314,43965.951779972034,54326.61687633507
1392,2021-10-24,49282.892810997466,43902.13331688609,55065.60411954312
1393,2021-10-25,49431.16671123569,43947.039739606145,55231.34832454439
1394,2021-10-26,49492.299640513185,43806.10111839889,54773.15866876153
1395,2021-10-27,49660.7264423568,44024.625724767524,55381.22665107755
1396,2021-10-28,49713.240548791626,44248.871982827324,55117.49494182575
1397,2021-10-29,49898.34689511082,44253.19262578091,55391.089231136684
1398,2021-10-30,50012.9002638508,44071.95399882041,55682.303224379255
1399,2021-10-31,50054.349126388835,44875.426737296504,55822.987120738406
1400,2021-11-01,50171.73045651625,44423.36198051146,55571.2030711958
1401,2021-11-02,50204.670524003865,44575.1647432118,55962.559598193
1402,2021-11-03,50348.484520380654,45199.346277583514,56227.262382050474
1403,2021-11-04,50380.681297479314,44985.81045230693,55826.360043534725
1404,2021-11-05,50550.290307447656,45070.96428659201,56255.925427243834
1405,2021-11-06,50654.47994036002,44947.54080026814,56166.62745749753
1406,2021-11-07,50690.78811018534,45252.81731187762,56223.70430330712
1407,2021-11-08,50808.111151932215,44591.66702829289,56530.3005748962
1408,2021-11-09,50845.70641023742,45626.69602421121,56437.02792453546
1409,2021-11-10,50998.30151139326,45418.33590810438,55972.54926242898
1410,2021-11-11,51042.61649717622,45349.4710098708,56387.82318674161
1411,2021-11-12,51226.7155624845,45922.404128850234,57009.258302285416
1412,2021-11-13,51346.65700671585,45928.68420204574,56946.29407345376
1413,2021-11-14,51398.761436007044,45448.435057559036,56658.58347064214
1414,2021-11-15,51530.64325744352,46068.86368800562,57099.26252894197
1415,2021-11-16,51580.25964156769,45911.988076583075,57054.16309082676
1416,2021-11-17,51741.06859100541,46058.86877231028,57355.13481500216
1417,2021-11-18,51788.60082619591,45882.60714054937,57552.30553697741
1418,2021-11-19,51969.86069103183,45541.28958502325,57266.06549108615
1419,2021-11-20,52080.023121564605,46665.6893822906,57911.454706425284
1420,2021-11-21,52114.745166766705,46260.27650468931,57586.40818399433
1421,2021-11-22,52221.23561954062,46846.581109188664,58314.535550857676
1422,2021-11-23,52237.335562399,46159.25193436458,58089.49499832779
1423,2021-11-24,52356.700248214904,46670.0885201954,58301.29630101883
1424,2021-11-25,52355.38600413412,46910.191340432066,57958.27794758369
1425,2021-11-26,52481.25656822528,46611.958944300335,58238.60842956361
1426,2021-11-27,52530.675367823074,46850.77610684498,58167.45178101252
1427,2021-11-28,52500.80197579466,46635.33098023816,58456.37218612986
1428,2021-11-29,52540.63634642228,46651.20076431523,58715.76472399345
1429,2021-11-30,52490.063981662584,46708.78991015137,58672.28431971765
1430,2021-12-01,52544.99309537964,46437.165389638205,58508.39872647682
1431,2021-12-02,52483.88840100201,46071.31328889044,58283.93621022391
1432,2021-12-03,52557.11714050487,46652.060343160105,58185.759637422256
1433,2021-12-04,52563.57531555919,46668.34456172166,58847.385143220876
1434,2021-12-05,52502.91401760782,46555.29188115207,58384.091803683004
1435,2021-12-06,52526.511286130815,46618.50625529513,58467.85923159495
1436,2021-12-07,52476.444593162516,46527.501191811934,58592.4007035083
1437,2021-12-08,52550.55703710123,46077.0195106857,58465.62714262344
1438,2021-12-09,52528.923900052454,46362.7161183691,58400.49708752372
1439,2021-12-10,52663.13717257827,47005.80426800595,58667.55908740456
1440,2021-12-11,52752.87789352466,46821.09875430656,59307.893072862586
1441,2021-12-12,52798.09793474125,46592.13159198749,58815.52067197051
1442,2021-12-13,52949.958187662516,47051.48319965155,59396.01622187471
1443,2021-12-14,53049.77952529774,46852.15803316624,58737.68809000483
1444,2021-12-15,53294.10060496369,47300.8355569832,59973.44294141358
1445,2021-12-16,53461.149821538354,47583.79820064113,59617.531614631196
1446,2021-12-17,53800.14931846737,47621.82562468583,59995.962533967686
1447,2021-12-18,54107.92083925926,48112.05835985693,60361.20945622404
1448,2021-12-19,54381.114609589684,47709.686472210014,60523.86763732689
1449,2021-12-20,54767.20739616307,48519.60787110071,60705.387605686185
1450,2021-12-21,55103.52494779727,48839.694477747966,61221.56671194671
1451,2021-12-22,55582.38138239499,49724.832606624615,61872.93146698283
1452,2021-12-23,55977.64102755976,49774.42757869869,62713.18023930496
1453,2021-12-24,56534.11856154261,50278.978371912155,62696.81836034846
1454,2021-12-25,57044.28496774775,51310.34871453405,63792.057625448055
1455,2021-12-26,57500.598070388754,50671.65076485969,64050.71519025859
1456,2021-12-27,58046.60128293532,51301.32504830445,64778.74133236065
1457,2021-12-28,58516.04323268224,52320.187262057516,64970.402201289355
1458,2021-12-29,59098.108321577936,52281.81204142411,65177.3487454714
1459,2021-12-30,59564.06133224323,53595.61901626362,66059.58410706546
1460,2021-12-31,60156.719696111024,54206.12136611268,66990.07956339463
1461,2022-01-01,60667.2189370137,54543.36812593548,67062.55231036723
1462,2022-01-02,61087.38834332104,54552.171612411876,67262.87711279515
1463,2022-01-03,61560.879119973266,55221.06952566213,68364.16830564433
1464,2022-01-04,61922.296678255596,55461.53194409379,68010.47253511753
1465,2022-01-05,62362.42652405226,55843.41645117251,69134.08218481317
1466,2022-01-06,62654.856681166435,55988.87259298698,69180.87652267818
1467,2022-01-07,63045.41053142372,56160.35776646355,69909.91967756755
1468,2022-01-08,63328.85628546804,56871.98147948806,69731.28249474794
1469,2022-01-09,63501.21126107164,56342.23469035125,70345.84324286437
1470,2022-01-10,63710.78474323504,57033.63066451337,70626.37892269842
1471,2022-01-11,63797.21297157235,56873.20300515792,70660.55547465634
1472,2022-01-12,63956.57792368005,57205.239235339126,71326.86543905942
1473,2022-01-13,63967.9153062572,57079.860133713555,70974.77124492152
1474,2022-01-14,64082.528317550445,57003.8485497784,71004.35542462312
1475,2022-01-15,64100.576217201604,57086.35129725359,70805.85958506957
1476,2022-01-16,64023.25877217698,56952.20471214882,70569.65898786962
1477,2022-01-17,64003.74324179378,56987.145586166924,70581.74211022576
1478,2022-01-18,63886.09025952791,57013.632768781186,71104.9729190436
1479,2022-01-19,63870.27294418529,57153.38107273837,71010.90331974054
1480,2022-01-20,63738.59709932926,56331.08221200883,70540.67432232182
1481,2022-01-21,63744.94123162895,56328.12755055787,70648.25764954097
1482,2022-01-22,63691.2872549926,56617.559438862234,70681.96813338235
1483,2022-01-23,63579.864395668745,56179.895019902506,70898.72572456316
1484,2022-01-24,63564.053985365375,56500.078523840326,71067.83313159364
1485,2022-01-25,63487.31207413563,56503.80643468799,71477.37521130654
1486,2022-01-26,63548.20430374775,56524.5452867873,70714.39945788338
1487,2022-01-27,63526.86053860967,56042.214615164885,71178.29924131515
1488,2022-01-28,63674.267161239666,56192.49054730063,71249.71171585066
1489,2022-01-29,63788.86663361006,56577.165193682406,71199.98239463687
1490,2022-01-30,63868.78516361917,57074.28178869407,71100.54366583262
1491,2022-01-31,64062.8341194086,56643.76326802555,71198.50399703794
1492,2022-02-01,64209.53976223759,57031.979876394675,71894.18150613448
1493,2022-02-02,64502.29312055799,56964.640322881525,72079.3979802843
1494,2022-02-03,64715.92469379026,57273.69271364775,72401.97628789721
1495,2022-02-04,65096.118965000926,57749.572654893454,73387.233779719
1496,2022-02-05,65436.13535118951,57511.84968801047,73243.63297498715
1497,2022-02-06,65729.1534884357,57717.7825079422,73525.54032437285
1498,2022-02-07,66119.3856578506,58129.47391955226,74203.66792821107
1499,2022-02-08,66441.20826317201,58855.605561372504,74770.41656680321
1500,2022-02-09,66884.40176672675,58973.372124091984,75140.28586635856
1501,2022-02-10,67220.80166084501,59182.67249770244,76000.84961930143
1502,2022-02-11,67693.77369947413,59751.37217312137,75741.75228271692
1503,2022-02-12,68094.9786643349,60032.200042979195,76584.09774895097
1504,2022-02-13,68416.74364121039,60334.455783447884,76152.53142615614
1505,2022-02-14,68803.18214451906,60941.4491615567,76703.35091568693
1506,2022-02-15,69089.31499656259,60955.199282613954,77319.21640951182
1507,2022-02-16,69466.28182435426,61350.00498908128,77687.88804239515
1508,2022-02-17,69707.9466532488,61608.10609275779,77929.46330932734
1509,2022-02-18,70060.31214416797,62708.68960484952,79244.73785103613
1510,2022-02-19,70318.20945366783,62276.114714718264,78558.23004096998
1511,2022-02-20,70477.58273358979,62437.39875274604,79506.2033418588
1512,2022-02-21,70686.51293064973,62058.682983850624,79289.0289597327
1513,2022-02-22,70784.2353334242,62418.40666408592,79496.65622208126
1514,2022-02-23,70966.24342217765,62136.64112407155,79366.1148732276
1515,2022-02-24,71010.78527375408,62136.70734450808,79804.15069666665
1516,2022-02-25,71168.16984925714,62433.35476148277,79564.33353075123
1517,2022-02-26,71237.35286047349,62620.23782354027,80143.94074207592
1518,2022-02-27,71218.12381423087,62961.352536472805,80450.06140441174
1519,2022-02-28,71262.0412774106,62665.1038413574,79973.52285459064
1520,2022-03-01,71211.37293231065,62391.85148049472,80192.29879593647
1521,2022-03-02,71264.13478714123,62551.51427730292,80814.41232495983
1522,2022-03-03,71200.53724640892,62372.84350035251,80574.67891850087
1523,2022-03-04,71272.2564304097,62699.50355378479,80513.69336857494
1524,2022-03-05,71279.00108673247,62489.887664738555,80629.2135320702
1525,2022-03-06,71220.69691303826,62659.755341127195,80985.44717696578
1526,2022-03-07,71248.43512613975,62014.33257258539,80652.96946812718
1527,2022-03-08,71203.44122202959,62177.89041439509,80884.6644304203
1528,2022-03-09,71282.15727074932,61754.409084425315,80706.73327985509
1529,2022-03-10,71262.74406580097,62060.32756542247,81136.5436919317
1530,2022-03-11,71394.41980930112,62269.31140137068,80907.1219932166
1531,2022-03-12,71474.10369404749,62206.48427958237,81375.07607039438
1532,2022-03-13,71498.68400245953,61877.5838793392,81275.09970798147
1533,2022-03-14,71616.05520182411,61729.15701332355,80793.0760117605
1534,2022-03-15,71664.17753346048,61758.974007965175,81456.1968184914
1535,2022-03-16,71836.24996776824,62460.98502585712,81158.22608888333
1536,2022-03-17,71907.3004145381,61900.28986937996,82646.2741188312
1537,2022-03-18,72123.60754563229,62687.17635553403,82207.54567395255
1538,2022-03-19,72279.42043435964,62805.2987186866,82273.78165142903
1539,2022-03-20,72369.29369775312,62708.59834693877,82786.06193101052
1540,2022-03-21,72539.18095966149,62507.375296014,82275.49349851657
1541,2022-03-22,72625.53878423641,62008.797923839906,82822.29885100503
1542,2022-03-23,72820.53094952708,62637.12175837931,82737.64948629215
1543,2022-03-24,72898.6363166144,62850.42186456476,82975.04880329949
1544,2022-03-25,73106.07439808013,62598.34585778544,83292.85773415968
1545,2022-03-26,73237.5149593005,62955.14156126925,84080.2469079182
1546,2022-03-27,73288.38984184027,62954.00298938411,83372.57165226922
1547,2022-03-28,73405.95068525398,62907.50385183489,83680.57810342862
1548,2022-03-29,73428.32588253455,63837.94786642084,84160.6662325679
1549,2022-03-30,73549.66811526865,63447.351082028246,84018.2520924887
1550,2022-03-31,73546.6974469032,62890.80128997212,84160.4113336241
1551,2022-04-01,73668.05599727959,63193.19003941824,85332.43487873815
1552,2022-04-02,73710.94259272105,63070.826273622384,84595.2107866377
1553,2022-04-03,73673.34772503025,62640.42131255127,83989.92027565451
1554,2022-04-04,73705.03466339923,63355.07710661597,84386.09409974565
1555,2022-04-05,73646.52218618439,62781.68815268839,84836.35583400844
1556,2022-04-06,73694.16231650663,63780.59393448235,84381.73137552736
1557,2022-04-07,73626.61992959937,62511.249099837674,84686.19264376983
1558,2022-04-08,73694.17194642028,62862.77252544263,84872.01055648932
1559,2022-04-09,73695.2959572309,62507.218335089754,84711.05699102319
1560,2022-04-10,73628.86977945869,62527.8992748906,84874.36250953437
1561,2022-04-11,73645.12865783753,62707.87069930367,84982.40140267013
1562,2022-04-12,73584.63611112307,62617.07844523847,85544.55694209646
1563,2022-04-13,73643.3620095314,62853.83003556618,85670.98144519131
1564,2022-04-14,73599.17461275173,61599.172675725626,85190.64399084006
1565,2022-04-15,73701.16381482288,63072.077511037656,85942.0625834423
1566,2022-04-16,73746.26465834334,62851.65693224243,85939.95026181616
1567,2022-04-17,73731.50155345528,63432.73542718164,86523.02807515916
1568,2022-04-18,73804.99858608985,62294.25020074479,85574.75917507849
1569,2022-04-19,73805.01038110859,62539.47327920792,85485.70743861348
1570,2022-04-20,73925.06539549537,61762.74048466464,86277.89428993546
1571,2022-04-21,73940.52654103302,61953.04470398249,85354.96257355298
1572,2022-04-22,74097.98448241707,62265.01395755969,86264.97273233425
1573,2022-04-23,74191.95075573048,62958.89326459404,86658.2593682586
1574,2022-04-24,74217.16926041398,62193.61420414813,86224.86742857337
1575,2022-04-25,74319.68971281585,62348.494869254755,86772.0547585176
1576,2022-04-26,74335.95586410903,62241.71014609283,86978.4953849902
1577,2022-04-27,74457.99887168508,62074.270483349545,87313.65085842626
1578,2022-04-28,74460.03945196558,61992.39401794789,86127.92037954213
1579,2022-04-29,74587.91313502594,61992.36833109616,86873.81909052317
1580,2022-04-30,74635.7850104147,62234.76600008524,87459.7201722135
1581,2022-05-01,74598.47204820934,62475.91410269501,87831.75123206737
1582,2022-05-02,74622.51640900732,61328.5236624515,87489.78728303684
1583,2022-05-03,74545.26266612565,62525.7439214537,87547.92344984354
1584,2022-05-04,74560.02973650709,61167.24166454929,88357.64879515162
1585,2022-05-05,74442.6818270178,61377.14755163098,87514.37717671628
1586,2022-05-06,74441.01364380616,61028.14150087032,87441.80720406992
1587,2022-05-07,74351.41740088504,62054.102413296896,87710.60326710202
1588,2022-05-08,74171.15104358373,61551.38316991071,88070.56377406431
1589,2022-05-09,74049.35257810251,61488.242686101825,87112.40840525692
1590,2022-05-10,73826.05501157587,61184.42323900165,86642.8648735038
1591,2022-05-11,73697.29433970552,60420.28050605573,87537.09716429951
1592,2022-05-12,73441.61654350422,60739.431804408065,87475.48279344049
1593,2022-05-13,73309.4004675671,59832.02138803573,87669.30636391614
1594,2022-05-14,73099.46566775524,60870.51828205877,86247.60668400837
1595,2022-05-15,72811.28608279128,59695.34787125125,86786.15503650163
1596,2022-05-16,72595.95571091113,58680.677263850026,85496.42683624849
1597,2022-05-17,72295.16190582444,58536.49207952246,86629.32706703214
1598,2022-05-18,72106.25963320867,57955.86529334404,86786.51974442454
1599,2022-05-19,71808.7533284296,57950.20464548331,85848.05457114577
1600,2022-05-20,71653.60366918788,57841.41248108818,85839.15611972717
1601,2022-05-21,71439.8285484642,58007.14712609423,86295.65474289491
1602,2022-05-22,71166.71905672831,57034.45902524377,85463.07570591944
1603,2022-05-23,70984.81637345826,55987.58409651796,85416.93069566028
1604,2022-05-24,70734.90467928202,57076.71728880976,85130.65440780006
1605,2022-05-25,70613.11272457862,56335.57752547604,85561.82775286637
1606,2022-05-26,70397.4298119124,56602.80771828347,84530.50117526203
1607,2022-05-27,70337.05247337904,55746.88724259944,84425.23208504713
1608,2022-05-28,70229.02997838455,55499.692182507315,85274.79791024116
1609,2022-05-29,70070.52824794411,54322.81271413,84537.99519701858
1610,2022-05-30,70009.85679536808,55788.35658984732,85338.74872761437
1611,2022-05-31,69885.51251286945,54868.96272577995,85085.42483859311
1612,2022-06-01,69891.3316717174,54983.41932872948,85398.20776523741
1613,2022-06-02,69803.0546818537,55353.14027922891,85269.11530338695
1614,2022-06-03,69867.7187680857,55456.060694379325,84509.30254473082
1615,2022-06-04,69880.34568897796,53688.83128644319,85292.74492033145
1616,2022-06-05,69836.24320282743,54849.42850169758,84734.2599185438
1617,2022-06-06,69882.06418489563,55714.02715301825,84642.22552803846
1618,2022-06-07,69854.87666911201,54316.96237824955,85285.84588392983
1619,2022-06-08,69947.33581292517,55181.428795417894,86871.9623181956
1620,2022-06-09,69934.26214238552,55353.600570788025,86012.16779433326
1621,2022-06-10,70062.04122325536,55032.46625680099,86192.61371909296
1622,2022-06-11,70125.31204297495,54571.76639068307,84822.74448327001
1623,2022-06-12,70119.26312441495,54596.26566313931,85693.11515854287
1624,2022-06-13,70190.68073377019,55133.59053856339,86989.80755080853
1625,2022-06-14,70177.00303595864,54899.85851028925,86997.11892425954
1626,2022-06-15,70271.47187586458,54116.46660269466,86364.7274471707
1627,2022-06-16,70249.68729736072,55006.59936480675,86670.60963215583
1628,2022-06-17,70358.9807503586,54561.66727669287,87486.26123228997
1629,2022-06-18,70395.07509894429,54876.47553765034,87369.95614881316
1630,2022-06-19,70354.35127815453,53977.27062484825,87270.40942310664
1631,2022-06-20,70384.86676259135,55066.45893465834,87636.950039094
1632,2022-06-21,70325.38045316338,54420.92622351379,87635.2378685034
1633,2022-06-22,70370.47634564947,53716.910945461656,87178.3043225877
1634,2022-06-23,70297.09169428612,53645.846421931405,86988.14268217063
1635,2022-06-24,70353.86612478673,53897.883724032916,88098.56592930788
1636,2022-06-25,70337.78020762716,54024.39630776539,87247.1541290433
1637,2022-06-26,70246.40362522853,53754.68598967989,87165.90954147595
1638,2022-06-27,70228.89826922776,53331.18165160614,86937.98974288836
1639,2022-06-28,70125.03093645745,53713.10846643577,87054.33315042453
1640,2022-06-29,70130.28794506128,53420.03741851179,87654.67838462099
1641,2022-06-30,70022.39724635385,52957.55085746159,88473.76726832257
1642,2022-07-01,70050.6742660117,53569.822959918296,88798.79627748244
1643,2022-07-02,70012.65969572659,52777.707470863876,88671.21660847809
1644,2022-07-03,69906.36902647441,52405.27597553581,88114.24744591858
1645,2022-07-04,69881.29878138356,52756.27032785485,88719.41827999694
1646,2022-07-05,69777.44372048783,52985.295140438626,88502.24290763284
1647,2022-07-06,69790.41694157757,52028.03042238245,88740.6859052699
1648,2022-07-07,69697.97807111843,52861.44694470874,87829.72207926791
